times_9100,0.290443,0.822222,0.191113,0.874074,0.366903,0.855556,0.479614,0.851852,0.036503,0.892593,1.20628,0.707407,0.0488896,0.9,
times_9150,0.289492,0.822222,0.190411,0.874074,0.366433,0.855556,0.479363,0.851852,0.0363288,0.892593,1.20233,0.714815,0.0486563,0.9,
times_9200,0.28855,0.822222,0.189715,0.874074,0.365966,0.855556,0.479113,0.851852,0.0361563,0.892593,1.19844,0.714815,0.0484253,0.9,
times_9250,0.287616,0.822222,0.189025,0.874074,0.365504,0.855556,0.478866,0.851852,0.0359854,0.892593,1.1946,0.714815,0.0481965,0.9,
times_9300,0.28669,0.822222,0.18834,0.874074,0.365046,0.855556,0.478621,0.851852,0.0358163,0.892593,1.19082,0.714815,0.0479699,0.9,
times_9350,0.285772,0.822222,0.187662,0.874074,0.364591,0.855556,0.478379,0.851852,0.0356487,0.892593,1.18708,0.714815,0.0477455,0.9,
times_9400,0.284862,0.822222,0.186989,0.874074,0.364141,0.855556,0.478138,0.851852,0.0354827,0.892593,1.1834,0.714815,0.0475232,0.9,
times_9450,0.283959,0.822222,0.186321,0.874074,0.363694,0.855556,0.4779,0.851852,0.0353183,0.892593,1.17976,0.714815,0.047303,0.9,
times_9500,0.283065,0.822222,0.18566,0.874074,0.36325,0.855556,0.477664,0.851852,0.0351555,0.892593,1.17617,0.725926,0.0470849,0.9,
times_9550,0.282177,0.822222,0.185003,0.874074,0.362811,0.859259,0.477431,0.851852,0.0349941,0.892593,1.17264,0.72963,0.0468688,0.9,
times_9600,0.281298,0.822222,0.184352,0.874074,0.362375,0.859259,0.477199,0.851852,0.0348343,0.892593,1.16914,0.733333,0.0466547,0.9,
times_9650,0.280425,0.822222,0.183707,0.874074,0.361942,0.859259,0.476969,0.851852,0.034676,0.892593,1.1657,0.733333,0.0464427,0.9,
times_9700,0.27956,0.822222,0.183066,0.874074,0.361513,0.859259,0.476742,0.851852,0.0345191,0.892593,1.1623,0.733333,0.0462326,0.9,
times_9750,0.278702,0.822222,0.182431,0.87037,0.361088,0.859259,0.476516,0.851852,0.0343638,0.892593,1.15895,0.737037,0.0460244,0.9,
times_9800,0.277851,0.822222,0.181801,0.87037,0.360666,0.859259,0.476293,0.851852,0.0342098,0.892593,1.15563,0.740741,0.0458181,0.9,
times_9850,0.277007,0.822222,0.181176,0.87037,0.360248,0.859259,0.476072,0.851852,0.0340572,0.892593,1.15237,0.740741,0.0456137,0.9,
times_9900,0.276169,0.825926,0.180556,0.87037,0.359832,0.859259,0.475852,0.851852,0.033906,0.892593,1.14915,0.737037,0.0454112,0.9,
times_9950,0.275339,0.825926,0.179941,0.87037,0.35942,0.859259,0.475634,0.851852,0.0337562,0.892593,1.14596,0.733333,0.0452104,0.9,
